id,name,commune,district,lpro1x,lpro2x,lpro12x,pro1x,pro2x,pro12x,degreeorg,rtlm,alt_mean,distance,towns_mean,roads_mean,border_mean,lon,lat,cat1,cat2,distance_10kmpwALL,distance_sq_10kmpwALL,alt_mean_10kmpwALL,alt_mean_sq2_10kmpwALL,alt_var_10kmpwALL,lat_10kmpwALL,lon_10kmpwALL,alt_var_sq_10kmpwALL,cat12,alt_mean_sq2,alt_var,alt_var_sq,distance_sq,tutsi,cementfloor_hutu,cementfloor_tutsi,literacy_hutu2,literacy_tutsi2,education_hutu2,education_tutsi2,lpop,pop1000,pop_dens,lpop_dens,ltowns_mean,lroads_mean,lborder_mean,facing_N,facing_E,facing_S,facing_W,rtlm_perpop10_ALL,rtlm_perpop_10to20km,rtlm_rtlm10ALL,rtlm_wealthhutu_dm,rtlm_wealthtutsi_dm,rtlm_lithutu2_dm,rtlm_littutsi2_dm,rtlm_eduhutu2_dm,rrwanda_all,RR_distance,RR_distance_sq,R10_distance,R10_distance_sq,rtlm_lpop,rtlm_lpop_dens,rtlm_ltowns_mean,rtlm_lroads_mean,rtlm_lborder_mean,rtlm_facing_E,rtlm_facing_N,rtlm_facing_S,rtlm_alt_mean,rtlm_alt_mean_sq2,rtlm_alt_var,rtlm_alt_var_sq,rtlm_distance,rtlm_distance_sq,rtlm_lat,rtlm_lon,rtlm_tutsi2,cdum1,cdum2,cdum3,cdum4,cdum5,cdum6,cdum7,cdum8,cdum9,cdum10,cdum11,cdum12,cdum13,cdum14,cdum15,cdum16,cdum17,cdum18,cdum19,cdum20,cdum21,cdum22,cdum23,cdum24,cdum25,cdum26,cdum27,cdum28,cdum29,cdum30,cdum31,cdum32,cdum33,cdum34,cdum35,cdum36,cdum37,cdum38,cdum39,cdum40,cdum41,cdum42,cdum43,cdum44,cdum45,cdum46,cdum47,cdum48,cdum49,cdum50,cdum51,cdum52,cdum53,cdum54,cdum55,cdum56,cdum57,cdum58,cdum59,cdum60,cdum61,cdum62,cdum63,cdum64,cdum65,cdum66,cdum67,cdum68,cdum69,cdum70,cdum71,cdum72,cdum73,cdum74,cdum75,cdum76,cdum77,cdum78,cdum79,cdum80,cdum81,cdum82,cdum83,cdum84,cdum85,cdum86,cdum87,cdum88,cdum89,cdum90,cdum91,cdum92,cdum93,cdum94,cdum95,cdum96,cdum97,cdum98,cdum99,cdum100,cdum101,cdum102,cdum103,cdum104,cdum105,cdum106,cdum107,cdum108,cdum109,cdum110,cdum111,cdum112,cdum113,cdum114,cdum115,cdum116,cdum117,cdum118,cdum119,cdum120,cdum121,cdum122,cdum123,cdum124,cdum125,cdum126,cdum127,cdum128
785,GITOVU,Nyarutovu,GAKENKE,1.6094379,4.8040209,4.8362818,.0009934433,.024240015,.02503477,.032000002,.274376,1.898,3.97145,18.228001,1.7040299,17.608299,476.22849,9822.393,4,121,.13823415,.54263389,.068463847,.13186492,527.12946,350813.97,16978.523,12438447,125,3.6024041,51780.824,2681253632,15.772415,.01367647,.058181275,0,43.877346,98.684212,50.985622,74.242424,8.5237713,5.033,704.48755,6.5574708,2.9563675,.99474323,2.9236078,0,0,1,0,.26175976,.25782216,.071820594,-.3543461,-1.7706282,-.57088935,.57906449,-.6106841,.732449,25.033736328,626.68793,39.987398437,1598.9921,2.3387184,1.7992127,.81115627,.27293366,.80216783,0,0,.274376,.52076566,.98841327,14207.416,735671680,1.0896705,4.3275723,2695.0291,130.66566,.37524953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
786,MUGAMBA,Cyeru,GAKENKE,2.9957323,4.5217886,4.7095304,.0071149059,.032728568,.039487727,.17272727,.22788601,2.04515,3.75714,14.554999,2.2019799,18.135599,473.2706,9825.297,19,91,.13193503,.49656814,.067404643,.12775585,456.03772,350883.66,16877.342,11151421,110,4.1826386,46595.105,2171103744,14.116101,.00025425883,.037565261,.5,38.578506,99.911507,45.987709,0,7.9412956,2.8110001,260.14771,5.5612497,2.7443821,1.1637694,2.9515505,0,0,0,1,.24480042,.31642577,.055786591,-.25664017,1.2774005,-.49741447,.32847929,-.50363368,.6810349999999999,22.100859375,488.448,43.021949218,1850.8881,1.8097101,1.267331,.62540627,.26520675,.67261708,0,0,0,.46606109,.95316482,10618.372,494764160,.85619962,3.216862,2239.0476,107.85175,.0057942029,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
787,KALINGORERA,Cyeru,GAKENKE,3.4657359,4.6728287,4.9272537,.0081757791,.027337762,.035258047,.22627737,.64059901,2.0743701,3.89951,14.988001,3.2567699,16.691599,474.45108,9826.287,31,106,.13581111,.5258202,.067738168,.12898903,479.28577,350909.22,16909.309,12526716,137,4.3030114,23862.834,569434816,15.206179,.00025425883,.037565261,.5,38.578506,99.911507,45.987709,0,8.272315,3.914,804.00977,6.6896114,2.7718384,1.4485106,2.87309,0,0,0,1,.20858862,.28509858,.13362166,-2.7517807,13.69671,-5.3334422,3.5220635,-5.4001269,.495906,23.119861328,534.52802,43.225121093,1868.4111,5.2992368,4.2853584,1.7756369,.9279145,1.8404987,0,0,0,1.3288394,2.7565048,15286.508,364779392,2.4980223,9.7410631,6294.71,303.93289,.016287796,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
789,KAMUBUGA,Cyeru,GAKENKE,3.4965076,4.7361984,4.9836068,.0051036188,.017630683,.022579648,.22068965,.22626901,1.98729,4.12919,18.152,4.47224,15.1153,477.1485,9825.33,32,113,.14862785,.60538501,.071356341,.13812903,560.45215,363903.69,17633.586,15934072,145,3.9493217,20418.123,416899744,17.050211,.00025425883,.037565261,.5,38.578506,99.911507,45.987709,0,8.774313,6.4660001,881.09448,6.7811646,2.9524071,1.6996881,2.7797692,0,0,1,0,.22001125,.2579737,.049781729,-.24686427,1.2287419,-.47846702,.3159669,-.48444936,.640288,25.937771484,672.76801,41.148257812,1693.1791,1.9853551,1.5343674,.66803825,.38458672,.62897563,0,0,.22626901,.44966215,.89360911,4619.9883,94331488,.93430769,3.8579342,2223.1677,107.96392,.0057530892,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
790,KIDOMO,Nyamugali,GAKENKE,0,2.7725887,2.7725887,.00026730821,.0042769313,.0042769313,0,.330567,2.2406101,4.38685,19.588999,6.9975696,13.0467,479.63611,9825.994000000001,0,15,.17779781,.76621878,.082287773,.16294234,758.59467,409391.63,19987.674,21431522,15,5.0203338,17647.527,311435232,19.244453,.0031758635,.05479179,0,41.806885,99.691353,48.516949,69.230774,8.227108,3.7409999,638.79926,6.4595904,3.0247569,2.0791378,2.6423874,0,1,0,0,.20637082,.23741819,.068219379,-.62740874,-2.8892856,-1.232057,1.0910765,-1.3547865,.82844,27.84,775.06561,40.639410156,1651.5616,2.7196105,2.1353273,.99988484,.68729436,.8734861,.330567,0,0,.74067175,1.6595566,5833.6904,102950208,1.4501479,6.3615813,3248.1494,158.55186,.10498357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
814,GICABA,Nyamugali,RULINDO,0,.69314718,.69314718,.00024612356,.00049224711,.00049224711,0,.128657,2.1314299,4.15264,17.987,5.2562099,12.3976,489.08331,9822.063,0,1,.15891331,.66450733,.076340482,.15207833,492.00696,377769.16,18840.492,9219741,1,4.5429935,8353.4482,69780096,17.244419,.0031758635,.05479179,0,41.806885,99.691353,48.516949,69.230774,8.3096771,4.0630002,176.80823,5.1750655,2.9437544,1.8335745,2.5950756,0,0,0,1,.19042727,.19268301,.024499802,.24545853,1.1303631,.48201254,-.42685729,.53002751,.665317,18.639828125,347.44321,31.880175781,1016.3456,1.0690981,.66580838,.37873462,.23590219,.33387464,0,0,0,.27422339,.58448792,1074.7296,8977698,.53426617,2.2186153,1263.6771,62.923992,.040859707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
816,MUVUMO,Nyamugali,RULINDO,0,3.0910425,3.0910425,.00022466862,.0049427096,.0049427096,0,.305473,1.93076,4.08016,20.524,2.68345,14.7493,486.60739,9819.999,0,21,.12128264,.49121064,.058766797,.11457131,411.41721,297558.84,14751.374,8357298.5,21,3.7278342,17803.832,316976448,16.647705,.0031758635,.05479179,0,41.806885,99.691353,48.516949,69.230774,8.4008837,4.4510002,546.77228,6.3040323,3.0691686,1.3038498,2.7567959,0,0,1,0,.21942046,.189749,.067027025,-.51892608,-2.3897109,-1.0190271,.9024229,-1.1205359,.780127,21.891367187,479.23196,31.776947265,1009.7744,2.5662432,1.9257116,.9375481,.3982909,.84212673,0,0,.305473,.58979505,1.1387527,5438.5898,96827744,1.2463787,5.0854244,2999.7446,148.64542,.097014055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
819,KARAMBO,Nyarutovu,GAKENKE,2.9957323,4.8520303,4.9904327,.0038350911,.024544584,.028187919,.13013698,.23034699,1.9812601,4.37716,23.148001,3.7111402,15.9228,481.21582,9820.852000000001,19,127,.13921046,.5658322,.066534467,.12903954,588.43762,338636.44,16575.547,15637108,146,3.9253914,30998.182,960887296,19.159529,.01367647,.058181275,0,43.877346,98.684212,50.985622,74.242424,8.5592947,5.2150002,272.1163,5.6062298,3.1842015,1.54993,2.8286619,0,1,0,0,.27759242,.21750176,.063942581,-.17893,-.89409345,-.28827533,.29240343,-.30836999,.856436,26.360697265,694.88635,34.929253906,1220.0527,1.9716078,1.2913781,.73347121,.35702172,.65157378,.23034699,0,0,.4563773,.9042021,7140.3379,221337504,1.0082656,4.4133396,2262.2036,110.84662,.31503338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
820,KINYOMA,Nyarutovu,GAKENKE,3.1354942,5.0172796,5.1532917,.0048605241,.031910397,.036559593,.12790698,.117181,1.91914,4.2121,21.778999,2.2407699,17.9415,479.15091,9819.495000000001,22,150,.14111422,.56153274,.067925997,.12984423,599.61017,350697.72,17122.66,16003244,172,3.6830983,33727.32,1137532160,17.741787,.01367647,.058181275,0,43.877346,98.684212,50.985622,74.242424,8.4621029,4.7319999,462.54755,6.1367493,3.125839,1.1758109,2.9413552,0,1,0,0,.30616415,.22843923,.035876621,.27193493,1.3588287,.43811616,-.44439,.46865574,.779354,28.250763671,798.10565,35.82700781200001,1283.5745,.99159771,.71911043,.36628896,.13778271,.34467095,.117181,0,0,.22488675,.43158916,3952.2012,133297160,.49357811,2.0790005,1150.6583,56.147385,.16026224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
821,GASHENYI,Nyarutovu,GAKENKE,.69314718,4.2626801,4.2766662,.0004609357,.016363217,.016593685,.014084507,.28603899,1.81679,4.15525,24.529999,2.0046299,17.619701,482.27182,9818.133,1,70,.14207873,.57017511,.068110369,.13050707,558.88055,350658.91,17225.75,13253126,71,3.3007259,42799.746,1831818240,17.266102,.01367647,.058181275,0,43.877346,98.684212,50.985622,74.242424,8.3753996,4.3390002,406.43323,6.0074196,3.2398541,1.1001544,2.9242201,0,0,0,1,.2400656,.22984537,.068668127,-.40081266,-2.0028164,-.64575189,.65499908,-.69076508,.811966,26.114824218,681.98407,32.861332031,1079.8672,2.3956909,1.7183563,.92672461,.31468707,.83644098,0,0,0,.51967275,.94413632,12242.396,523971456,1.1885636,4.9387784,2808.3689,137.94855,.39120036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
822,RUTENDERI,Tare,GAKENKE,2.9957323,3.9512436,4.2626801,.0052742618,.01371308,.018723629,.27142859,.51506799,1.78286,3.88229,23.745001,.20364399,18.884399,483.98999,9816.004999999999,19,51,.12901202,.48838323,.064177826,.11982753,518.33368,338453.06,16707.939,11081037,70,3.1785898,8203.1055,67290936,15.072176,.0089655174,.096377149,.25641027,48.119858,99.695679,60.271488,82.608696,8.2406492,3.7920001,427.53256,6.0580306,3.2086234,.18535362,2.9899354,0,0,0,1,.22344092,.23944986,.11508726,-.054229435,1.8897495,-.7173788,2.4795573,.79758352,.865711,24.96,623.00159,29.6,876.15997,4.2444944,3.1202977,1.6526592,.095469721,1.54002,0,0,0,.91829413,1.6371899,4225.1572,34659408,1.9996433,7.7631955,5055.9102,249.28775,.46178511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
823,RUKURA,Rushashi,GAKENKE,.69314718,4.0253515,4.0430512,.00064956152,.018187724,.018512504,.017857144,.229323,1.7804,3.94861,25.984999,.67881399,20.480499,481.40619,9814.939,1,55,.14495763,.55156261,.070669509,.1301797,667.98962,377505,18553.867,17921788,56,3.1698244,11812.646,139538592,15.591521,.0063814702,.060461793,.11111111,48.630554,99.439949,55.046726,55.555557,8.0323601,3.079,476.34518,6.1661429,3.2952812,.51808763,3.0671456,0,1,0,0,.24891993,.26015916,.057083067,-.1648418,-.3860743,-.073098443,.31890354,-.12310935,.8847660000000001,27.988568359,783.35999,30.367060546,922.15839,1.8420049,1.4140384,.75568378,.11880941,.70336705,.229323,0,0,.40828669,.72691363,2708.9114,31999408,.90550709,3.5754945,2250.7913,110.39751,.14634179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
824,BUHITA,Rushashi,GAKENKE,3.2580965,3.4965076,4.0604429,.0059935455,.0076071923,.013370217,.43859649,.145009,1.7209001,4.09918,24.707001,.40970099,20.9585,479.216,9815.459999999999,25,32,.13360733,.50388736,.066293903,.12340301,609.00739,350554.91,17117.217,15570172,57,2.9614971,4441.4761,19726710,16.803276,.0063814702,.060461793,.11111111,48.630554,99.439949,55.046726,55.555557,8.3751688,4.3379998,1008.5792,6.9162979,3.2467632,.34337762,3.0891542,1,0,0,0,.28178635,.26068184,.040861554,.15184587,.35563669,.067335449,-.29376155,.11340356,.590706,29.448695312,867.22565,32.458933593,1053.5824,1.2144748,1.0029254,.47080988,.049792845,.44795516,0,.145009,0,.24954599,.42944372,644.05402,2860550.5,.59441799,2.4366262,1423.33,69.490631,.09253706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
826,SHYOMBE,Rushashi,GAKENKE,3.0910425,4.1271343,4.4188404,.0081001474,.022827689,.030559646,.25609756,.25765899,1.7572,3.69389,27.748999,3.3455901,23.2612,481.4285,9811.507,21,61,.11986067,.43758619,.060688134,.11081754,537.97559,327071.81,16090.251,11967437,82,3.0877519,12945.661,167590144,13.644823,.0063814702,.060461793,.11111111,48.630554,99.439949,55.046726,55.555557,7.9069157,2.7160001,263.40033,5.5736752,3.358603,1.4691615,3.1888783,1,0,0,0,.23543581,.28086877,.060662154,-.2712732,-.63534623,-.12029503,.52480608,-.20259586,.791817,27.84,775.06561,28.275359375,799.49597,2.037288,1.4361075,.86537427,.37854266,.82164317,0,.25765899,0,.45275837,.795587,3335.5659,43181108,.95176399,3.5157113,2528.0229,124.04438,.16442432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
827,GATARE,Rushashi,GAKENKE,.69314718,3.4011974,3.4339871,.00073394494,.011009174,.011376147,.033333335,.158933,1.7536501,3.72056,26.219999,1.69704,21.5383,482.96432,9813.200999999999,1,29,.13486947,.49803382,.067856185,.12461936,589.18243,363466.91,17923.52,13325951,30,3.0752885,7970.293,63525572,13.842566,.0063814702,.060461793,.11111111,48.630554,99.439949,55.046726,55.555557,7.9102235,2.7249999,390.27814,5.9668598,3.303952,.9921549,3.115216,0,0,0,1,.24361569,.26796228,.03871857,.099546611,.23314711,.04414355,-.19258323,.074344732,.851955,27.050884765,731.75037,28.275359375,799.49597,1.2571956,.94833094,.52510697,.15768616,.49511063,0,0,0,.27871287,.48876482,1266.7426,10096310,.59131974,2.2000406,1559.6415,76.758972,.10142262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
828,BUSANANE,Tare,GAKENKE,1.6094379,4.4308167,4.4773369,.0020391517,.034257747,.03588907,.045977011,.28609601,1.75578,3.66032,23.986,1.55794,20.108601,485.26431,9814.191999999999,4,83,.12456683,.45837626,.064207703,.11989906,545.17908,338414.75,16759.1,12004033,87,3.0827634,4183.2822,17499850,13.397943,.0089655174,.096377149,.25641027,48.119858,99.695679,60.271488,82.608696,7.8046594,2.4519999,404.70059,6.0031476,3.2183156,.93920225,3.0496805,0,0,0,1,.23826033,.24203929,.068165332,-.016560089,.57707441,-.21906659,.75718457,.24355876,.839947,24.904554687,620.23682,27.529591796,757.87842,2.2328818,1.7174766,.92074722,.268702,.87250143,0,0,0,.50232166,.88196629,1196.8203,5006637,1.0472029,3.8330979,2807.801,138.83218,.25649989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
829,JOMA,Rushashi,GAKENKE,.69314718,3.3672957,3.4011974,.00058962265,.0085495282,.0088443393,.034482758,.67721498,1.91418,3.48504,25.775999,3.4151599,22.615601,484.61719,9811.486999999999,1,28,.1125545,.40117574,.059185263,.10892393,503.67636,316515.84,15641.958,10914292,29,3.6640851,23406.553,547866688,12.145504,.0063814702,.060461793,.11111111,48.630554,99.439949,55.046726,55.555557,8.1291752,3.392,530.08282,6.2730331,3.2875059,1.485044,3.1619074,0,0,0,1,.22452751,.26252949,.15205339,-1.8471467,-4.3261838,-.81910992,3.5734966,-1.3795108,.8890130000000001,25.830958984,667.23846,26.183873046,685.59521,5.5051994,4.2481918,2.2263482,1.005694,2.1412911,0,0,0,1.2963114,2.4813733,15851.269,371023520,2.3601213,8.2251177,6644.4858,328.19003,.43216273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
830,TARE,Tare,RULINDO,3.713572,5.4971681,5.6489744,.011832612,.07041847,.081962481,.14134276,.25536501,1.7944499,3.64751,21.769001,.29091999,18.8001,487.1687,9815.308000000001,40,243,.10708086,.39622703,.055327989,.10439052,441.02899,288678.34,14334.24,9192984,283,3.2200506,4787.8096,22923120,13.304329,.0089655174,.096377149,.25641027,48.119858,99.695679,60.271488,82.608696,8.1504679,3.4649999,458.98901,6.1290264,3.1254001,.25535515,2.985687,0,1,0,0,.22563395,.22846748,.057619017,-.011504377,.40089652,-.15218666,.52601993,.16920151,.893805,22.758277343,517.93921,27.924583984,779.78241,2.0813444,1.5651389,.79811782,.06520877,.76244003,.25536501,0,0,.45823973,.82228827,1222.639,5853763,.93144643,3.3974602,2506.4863,124.40585,.22894795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
831,MUYONGWE,Tare,GAKENKE,3.4657359,5.3706379,5.5053315,.0064633409,.043425571,.049686931,.12653062,.089914903,1.93933,3.30069,23.712999,1.53828,22.314899,487.48541,9811.359,31,214,.10430658,.355636,.05740989,.10575651,433.75473,306604.28,15230.511,8222864.5,245,3.7610009,18349.682,336710816,10.894554,.0089655174,.096377149,.25641027,48.119858,99.695679,60.271488,82.608696,8.5073452,4.9510002,742.69086,6.61028,3.2073295,.93148673,3.1490927,0,0,0,1,.25510779,.23922287,.022937993,.015714662,-.54761356,.20788278,-.71852869,-.23112458,.913416,24,576,24.273804687,589.21759,.7649371,.59436268,.28838673,.083754539,.28315037,0,0,0,.17437467,.33817002,1649.9098,30275320,.29678121,.97958279,882.18738,43.832203,.08061336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
